Fernando Roig ,Spain,supermarkets,Fashion & Retail 
Christopher Rokos ,United Kingdom,hedge fund,Finance & Investments 
Fayez Sarofim ,United States,money management,Finance & Investments 
Antonio Luiz Seabra ,Brazil,cosmetics,Fashion & Retail 
Amnon Shashua ,Israel,automotive technology,Automotive 
Yuri Shefler ,Russia,alcohol,Food & Beverage 
Mikhail Shelkov ,Russia,titanium,Metals & Mining 
Charlotte Soderstrom ,Sweden,H&M,Fashion & Retail 
Edwin Soeryadjaya ,Indonesia,"coal, investments",Energy 
Thomas Steyer ,United States,hedge funds,Finance & Investments 
Kevin Systrom ,United States,Instagram,Technology 
Tang Binsen ,China,beverages,Food & Beverage 
Hary Tanoesoedibjo ,Indonesia,"media, real estate",Media & Entertainment 
Jonathan Tisch ,United States,"insurance, NFL team",Diversified 
Wilma Tisch ,United States,diversified,Finance & Investments 
Kenny Troutt ,United States,telecom,Telecom 
Thomas von Koch ,Sweden,asset management,Finance & Investments 
Junjin Wang ,China,airline,Service 
Wang Zelong ,China,chemicals,Metals & Mining 
Myron Wentz ,Saint Kitts and Nevis,health products,Fashion & Retail 
Kaiting Wu ,Hong Kong,electronics,Telecom 
Xiong Wu ,China,software,Technology 
Xu Wanmao ,China,education,Service 
Xu Zhenhua ,China,online games,Media & Entertainment 
Xue Jiping ,China,cable,Telecom 
Yang Jian ,China,real estate,Real Estate 
Justin Yuan ,China,online games,Media & Entertainment 
Xinghai Zhang & family ,China,machinery,Manufacturing 
Xuansong Zhang ,China,supermarkets,Fashion & Retail 
Zhang Yin ,China,paper manufacturing,Manufacturing 
Chengjian Zhou ,China,fashion retail,Fashion & Retail 
Radhe Shyam Agarwal ,India,consumer goods,Fashion & Retail 
Syed Mokhtar AlBukhary ,Malaysia,"engineering, automotive",Construction & Engineering 
Nerio Alessandri ,Italy,gym equipment,Manufacturing 
Patricia Angelini Rossi ,Chile,"forestry, mining",Diversified 
Tope Awotona ,United States,software,Technology 
Elena Baturina ,Russia,"investments, real estate",Construction & Engineering 
Sabrina Benetton ,Italy,"fashion retail, investments",Fashion & Retail 
Thomas Bruch ,Germany,retail,Fashion & Retail 
Marina Budiman ,Indonesia,data centers,Technology 
Stewart Butterfield ,Canada,messaging software,Technology 
Richard Chang ,Taiwan,"real estate, electronics",Real Estate 
Chen Tianqiao ,China,online games,Technology 
Chen Wenyuan & family ,China,testing equipment,Technology 
Cheng Antares ,Hong Kong,liquor,Food & Beverage 
Chin Jong Hwa ,Taiwan,auto parts,Automotive 
Cho Jyh-jer ,Taiwan,semiconductors,Technology 
Jim Crane ,United States,"logistics, baseball",Sports 
Thierry Cruanes ,United States,software,Technology 
Benoit Dageville ,United States,software,Technology 
Weili Dai ,United States,semiconductors,Technology 
Darwin Deason ,United States,software,Service 
Diego Della Valle ,Italy,shoes,Fashion & Retail 
Deng Yingzhong ,China,paper,Manufacturing 
Ding Shui Po ,China,"sneakers, sportswear",Fashion & Retail 
Mark Dixon ,United Kingdom,office real estate,Real Estate 
Du Shuanghua ,China,steel,Manufacturing 
Mukand Lal Dua ,India,footwear,Fashion & Retail 
Ramesh Kumar Dua ,India,footwear,Fashion & Retail 
Fan Minhua ,China,pharmaceuticals,Healthcare 
Hongbo Fang ,China,home appliances,Manufacturing 
"William Foley, II. ",United States,financial services★,Finance & Investments 
Jayme Garfinkel & family ,Brazil,insurance,Finance & Investments 
Radhe Shyam Goenka ,India,consumer goods,Fashion & Retail 
Maggie Hardy Knox ,United States,building materials,Service 
Ayman Hariri ,Lebanon,"construction, investments",Construction & Engineering 
Christoph Henkel ,Germany,consumer goods,Fashion & Retail 
Daniel Hirschfeld ,United States,fashion retail,Fashion & Retail 
William Hockey ,United States,fintech,Finance & Investments 
Huang Guanlin ,China,"textiles, apparel",Fashion & Retail 
Huang Xiaofen & family ,China,printed circuit boards,Technology 
Jay-Z ,United States,Multiple,Media & Entertainment 
Yintai Jiang & family ,China,auto parts,Automotive 
Johan Johannson ,Norway,grocery stores,Fashion & Retail 
Ramesh Juneja ,India,pharmaceuticals,Healthcare 
Scott Kapnick ,United States,private equity,Finance & Investments 
Viktor Kharitonin ,Russia,pharmaceuticals,Healthcare 
Kim Jun-ki ,South Korea,diversified,Diversified 
Kim Sang-yeol ,South Korea,construction,Construction & Engineering 
Christine Knauf ,Germany,building materials,Manufacturing 
Karl Knauf ,Germany,building materials,Manufacturing 
Yogesh Kothari ,India,specialty chemicals,Manufacturing 
Kurt Krieger ,Germany,furniture retailing,Fashion & Retail 
Mustafa Kucuk ,Turkey,fashion retail,Fashion & Retail 
Sebastian Kulczyk ,Poland,diversified,Finance & Investments 
Gary Lauder ,United States,Estée Lauder,Fashion & Retail 
Art Levinson ,United States,"Genentech, Apple",Diversified 
Li Li ,China,pharmaceuticals,Healthcare 
Guangwei Liang ,China,conglomerate,Manufacturing 
Scott Lin ,Taiwan,optical components,Technology 
Jenny Lindén Urnes ,Sweden,powdered metal,Manufacturing 
Anatoly Lomakin ,Russia,investments,Metals & Mining 
Jeffrey Lorberbaum ,United States,flooring,Manufacturing 
Gary Magness ,United States,"cable TV, investments",Media & Entertainment 
Zhongwu Mao ,China,manufacturing,Manufacturing 
Ilson Mateus & family ,Brazil,supermarkets,Fashion & Retail 
Vadim Moshkovich ,Russia,"agriculture, land",Food & Beverage 
Jerry Moyes & family ,United States,transportation,Logistics 
George Alexander Muthoot ,India,financial services,Finance & Investments 
George Jacob Muthoot ,India,financial services,Finance & Investments 
George Thomas Muthoot ,India,financial services,Finance & Investments 
Sara George Muthoot ,India,financial services,Finance & Investments 
Marius Nacht ,Israel,software,Technology 
Adam Neumann ,Israel,WeWork,Real Estate 
Simon Nixon ,United Kingdom,price comparison website,Technology 
Stefan Olsson ,Sweden,diversified,Diversified 
Ranjan Pai ,India,education,Service 
Antonio Percassi ,Italy,"real estate, diversified",Diversified 
Mark Pincus ,United States,online games,Technology 
Alexey Repik ,Russia,pharmaceuticals,Healthcare 
Matthew Roszak ,United States,cryptocurrency,Finance & Investments 
Subhash Runwal ,India,real estate,Real Estate 
Carlos Sanchez ,Brazil,generic drugs,Healthcare 
Martin Selig ,United States,real estate,Real Estate 
Bhadresh Shah ,India,engineering,Manufacturing 
Shao Jianxiong ,China,photovoltaics,Energy 
Shu Ping ,Singapore,restaurants,Food & Beverage 
Ben Silbermann ,United States,social media,Media & Entertainment 
Jared Smith ,United States,cloud computing,Technology 
Sun Qinghuan ,China,lighting,Technology 
Denis Sverdlov ,Russia,electric vehicles,Automotive 
Prachak Tangkaravakoon ,Thailand,paints,Manufacturing 
Lina Tombolato ,Italy,financial services,Finance & Investments 
Tong Jinquan ,China,real estate,Real Estate 
Luiza Helena Trajano ,Brazil,retail chain,Fashion & Retail 
John Van Lieshout ,Australia,real estate,Real Estate 
Vardis Vardinoyannis & family ,Greece,oil and gas,Energy 
Jens von Bahr ,Sweden,gambling products,Gambling & Casinos 
Wang Fuji ,China,pharmaceuticals,Healthcare 
Wang Jian ,China,healthcare services,Technology 
Werner O. Weber ,Switzerland,electronic components,Manufacturing 
Wei Lidong & family ,China,software,Technology 
Drorit Wertheim ,Israel,Coca Cola Israel,Food & Beverage 
Bo Wu ,China,machinery,Manufacturing 
Eugene Wu ,Taiwan,finance,Finance & Investments 
Wu Xushun & family ,China,internet,Diversified 
Wenbo Xiang ,China,manufacturing,Manufacturing 
Swift Xie ,China,drones,Technology 
Xu Bingzhong ,China,bars,Food & Beverage 
Xu Shaochun ,China,software,Technology 
Yan Junxu ,China,Manufacturing,Manufacturing 
George Yancopoulos ,United States,pharmaceuticals,Healthcare 
Gavril Yushvaev ,Russia,"precious metals, real estate",Finance & Investments 
Zhuo Jun ,Hong Kong,printed circuit boards,Manufacturing 
Fredrik Österberg ,Sweden,gambling products,Gambling & Casinos 
Alberto Alcocer ,Spain,investments,Finance & Investments 
Alexandra Andresen ,Norway,investments,Diversified 
Katharina Andresen ,Norway,investments,Diversified 
Rutger Arnhult ,Sweden,real estate,Real Estate 
Anant Asavabhokin ,Thailand,real estate,Real Estate 
Mehmet Aydinlar ,Turkey,hospitals,Healthcare 
Binny Bansal ,India,flipkart,Technology 
Sachin Bansal ,India,flipkart,Fashion & Retail 
Barbara Benetton ,Italy,"fashion retail, investments",Fashion & Retail 
Othman Benjelloun & family ,Morocco,"banking, insurance",Finance & Investments 
Angela Bennett ,Australia,mining,Metals & Mining 
Oleg Boyko ,Russia,diversified,Diversified 
Anna Maria Braun ,Germany,medical technology,Healthcare 
Edouard Carmignac ,France,asset management,Finance & Investments 
Anthony Casalena ,United States,software,Technology 
Chang Jing ,China,technology,Technology 
Jeffrey Cheah ,Malaysia,"property, healthcare",Real Estate 
Chen Shiliang ,China,polyester,Manufacturing 
Yuantai Chen ,China,batteries,Energy 
Cheng Xianfeng ,China,pharmaceuticals,Healthcare 
Chu Jian ,China,Manufacturing,Manufacturing 
Chua Thian Poh ,Singapore,real estate,Real Estate 
Alberto Cortina ,Spain,investments,Finance & Investments 
Sandor Csanyi ,Hungary,"finance, real estate",Diversified 
Sasson Dayan & family ,Brazil,banking,Finance & Investments 
Anand Deshpande ,India,technology,Technology 
Richard Desmond ,United Kingdom,publishing,Media & Entertainment 
Shlomo Eliahu ,Israel,insurance,Finance & Investments 
Jose Roberto Ermirio de Moraes ,Brazil,diversified,Diversified 
Jose Ermirio de Moraes Neto ,Brazil,diversified,Diversified 
David Fattal & family ,Israel,hotels,Service 
Marvy Finger ,United States,real estate,Real Estate 
Adam Foroughi ,United States,mobile games,Media & Entertainment 
Richard Fortin ,Canada,convinience stores,Fashion & Retail 
Luiz Frias ,Brazil,mobile payments,Technology 
Susumu Fujita ,Japan,internet media,Media & Entertainment 
Simona Giorgetta ,Italy,chemical products,Construction & Engineering 
Premchand Godha ,India,pharmaceuticals,Healthcare 
Mikhail Gutseriev & brother ,Russia,"oil, real estate",Energy 
Hang Hong ,China,machinery,Manufacturing 
Alfredo Harp Helu & family ,Mexico,"banking, investments",Finance & Investments 
Jaroslav Hascak & family ,Slovakia,investments,Finance & Investments 
He Zuxun ,China,pig breeding,Food & Beverage 
David Hoffmann ,United States,"executive search, investments",Diversified 
Francis Holder ,France,bakeries,Food & Beverage 
Hu Rongda & family ,China,chemicals,Manufacturing 
Wei Huang ,China,real estate,Real Estate 
Zarakh Iliev ,Russia,real estate,Real Estate 
Mitchell Jacobson ,United States,industrial equipment,Service 
Jiang Guiting & family ,China,manufacturing,Manufacturing 
Rajeev Juneja ,India,phamaceuticals,Healthcare 
Peter Kelly ,United Kingdom,I.T.,Technology 
Kim Nam-jung ,South Korea,food,Food & Beverage 
Koon Poh Ming ,Malaysia,aluminum,Metals & Mining 
Yuri Kovalchuk ,Russia,"banking, insurance, media",Finance & Investments 
Michael Krasny ,United States,retail,Technology 
Raymond Kwok ,Hong Kong,real estate,Real Estate 
Heikki Kyostila ,Finland,dental products,Healthcare 
Lee Ho-jin ,South Korea,diversified,Diversified 
Bernard Lewis & family ,United Kingdom,fashion retailer,Fashion & Retail 
Fengluan Li ,China,"steel, diversified",Diversified 
Hua Li ,China,financial services,Finance & Investments 
Li Ruiqiang ,China,medical services,Healthcare 
Lin Zhijun ,China,medical devices,Healthcare 
Lin Zhixiong & family ,China,medical devices,Healthcare 
Liu Ming Hui ,China,natural gas distribution,Energy 
Xuejing Liu & family ,China,"copper, poultry",Diversified 
Lu Yonghua & family ,China,electronics,Technology 
Zhaoxi Lu ,China,e-commerce,Technology 
Frederic Luddy ,United States,software,Technology 
Miao Yongjun ,China,clinical diagnostics,Healthcare 
Martin Moller Nielsen ,Denmark,aircraft leasing,Logistics 
Neide Helena de Moraes ,Brazil,diversified,Diversified 
Yoshiko Mori ,Japan,real estate,Real Estate 
Mofatraj Munot ,India,real estate,Real Estate 
Randal Nardone ,United States,"investments, energy",Finance & Investments 
God Nisanov ,Russia,real estate,Real Estate 
Vadim Novinsky ,Ukraine,steel,Metals & Mining 
Satyanarayan Nuwal ,India,industrial explosives,Manufacturing 
John Ocampo ,United States,semiconductors,Technology 
Pan Gang ,China,dairy,Food & Beverage 
Forrest Preston ,United States,health care,Healthcare 
Riju Raveendran ,India,edtech,Technology 
P.P. Reddy ,India,infrastructure,Construction & Engineering 
P.V.Krishna Reddy ,India,infrastructure,Construction & Engineering 
Satish Reddy ,India,pharmaceuticals,Healthcare 
Lily Safra ,Monaco,banking,Finance & Investments 
Richard Saghian ,United States,fast fashion,Fashion & Retail 
Deniz Sahenk ,Turkey,diversified,Diversified 
Thomas Sandell ,Sweden,hedge funds,Finance & Investments 
Hajime Satomi ,Japan,"video games, pachinko",Gambling & Casinos 
James Scapa ,United States,software,Technology 
Paul Sciarra ,United States,Pinterest,Media & Entertainment 
Albert Shigaboutdinov ,Russia,"refinery, chemicals",Diversified 
Nobutoshi Shimamura ,Japan,retail,Fashion & Retail 
Ron Sim ,Singapore,retail,Fashion & Retail 
Alexander Sixt ,Germany,car rentals,Automotive 
Konstantin Sixt ,Germany,car rentals,Automotive 
Terry Snow ,Australia,"airports, real estate",Real Estate 
Marco Squinzi ,Italy,chemical products,Construction & Engineering 
Veronica Squinzi ,Italy,chemical products,Construction & Engineering 
Manny Stul ,Australia,toys,Manufacturing 
Rustem Sulteev ,Russia,"refinery, chemicals",Energy 
Sehat Sutardja ,United States,semiconductors,Technology 
Tony Tan Caktiong ,Philippines,food,Food & Beverage 
Jim Thompson ,United States,logistics,Logistics 
Carmen Thyssen ,Spain,"investments, art",Manufacturing 
August Troendle ,United States,pharmaceutical services,Healthcare 
Joop van den Ende ,Netherlands,TV shows,Media & Entertainment 
Sekar Vembu ,India,business software,Technology 
Sandro Veronesi & family ,Italy,fashion,Fashion & Retail 
Wan Long ,China,food,Food & Beverage 
Han Wang ,China,airline,Diversified 
Wang Jianyi ,China,fiber optic cables,Technology 
Wang Qinghua ,China,electric equipment,Manufacturing 
Pengcheng Wen & family ,China,agribusiness,Food & Beverage 
"Alfred West, Jr. ",United States,money management,Finance & Investments 
Dan Wilks ,United States,natural gas,Energy 
Farris Wilks ,United States,natural gas,Energy 
Gang Xu ,China,Chemicals,Manufacturing 
Xu Jin ,China,wine,Food & Beverage 
Tony Xu ,United States,food delivery service,Technology 
Ye Yanqiao ,China,soy sauce,Food & Beverage 
Patrick Zalupski ,United States,homebuilding,Real Estate 
Shengda Zan ,China,diversified,Diversified 
Zeng Chaoyi ,China,aluminum products,Manufacturing 
Zhang Guiping & family ,China,real estate,Real Estate 
Peng Zhao ,China,online recruitment,Service 
Zheng Zhiguo ,China,drugs,Healthcare 
Kostyantin Zhevago ,Ukraine,mining,Metals & Mining 
Zhou Mingjie ,China,lighting installations,Technology 
Zhu Xingliang ,China,construction,Construction & Engineering 
Zhu Yiwen & family ,China,healthcare,Healthcare 
Zong Yanmin ,China,Semiconductor materials,Manufacturing 
Sanjay Agarwal ,India,banking,Finance & Investments 
Hamad bin Jassim bin Jaber Al Thani ,Qatar,investments,Finance & Investments 
Betty Ang ,Philippines,foods,Food & Beverage 
Christian Angermayer ,Germany,investments,Finance & Investments 
Mika Anttonen ,Finland,oil & gas,Energy 
Jose Maria Aristrain ,Spain,steel,Metals & Mining 
Emilio Azcarraga Jean ,Mexico,TV broadcasting,Media & Entertainment 
Thomas Bailey ,United States,money management,Finance & Investments 
Andrei Bokarev ,Russia,"metals, mining",Manufacturing 
Stephane Bonvin ,Switzerland,real estate,Real Estate 
Ashok Boob ,India,specialty chemicals,Manufacturing 
Ludwig Theodor Braun ,Germany,medical technology,Healthcare 
Friederike Braun-Luedicke ,Germany,medical technology,Healthcare 
Pradip Burman ,India,consumer goods,Food & Beverage 
Cai Hongbin ,China,pharmaceuticals,Healthcare 
Chang Kuo-Cheng ,Taiwan,Transportation,Logistics 
Jiancheng Chen ,China,manufacturing,Manufacturing 
Chen Xueling ,China,stationery,Manufacturing 
Cheng Lili ,China,poultry breeding,Food & Beverage 
Yvon Chouinard ,United States,Patagonia,Fashion & Retail 
Luigi Cremonini & family ,Italy,meat processing,Food & Beverage 
Tim Draper ,United States,cryptocurrency,Finance & Investments 
Fan Zhaoxia & family ,China,photovoltaic equipment,Energy 
Gleb Fetisov ,Russia,investments,Telecom 
Robert Fisher ,United States,Gap,Fashion & Retail 
William Fisher ,United States,Gap,Fashion & Retail 
J. Christopher Flowers ,United States,investments,Finance & Investments 
Bernd Freier ,Germany,fashion retail,Fashion & Retail 
Geng Diangen ,China,Internet,Technology 
Dan Gertler ,Israel,mining,Metals & Mining 
David Girouard ,United States,fintech,Finance & Investments 
John Goff ,United States,real estate,Real Estate 
Lawrence Golub ,United States,private equity,Finance & Investments 
Sven Hagströmer ,Sweden,financial services,Finance & Investments 
Fahed Hariri ,Lebanon,"construction, investments",Construction & Engineering 
Richard Hayne ,United States,Urban Outfitters,Fashion & Retail 
He Yamin & family ,China,manufacturing,Manufacturing 
Michael Heine ,Australia,financial services,Finance & Investments 
Heikki Herlin ,Finland,"elevators, escalators",Manufacturing 
Hong Feng ,China,smartphones,Technology 
Hu Kun ,China,medical equipment,Healthcare 
Huang Hongyun & family ,China,real estate,Real Estate 
Shanbing Huang & family ,China,semiconductors,Technology 
Huang Shih Tsai ,Hong Kong,real estate,Real Estate 
Huang Wenbiao ,China,soy sauce,Food & Beverage 
Mohammed Ibrahim ,United Kingdom,communications,Telecom 
Hedda im Brahm-Droege ,Germany,investments,Finance & Investments 
Rameshchandra Jain ,India,textiles,Manufacturing 
Laurent Junique ,France,call centers,Technology 
Zbigniew Juroszek & family ,Poland,"real estate, gambling",Diversified 
Chatchai Kaewbootta ,Thailand,auto loans,Finance & Investments 
Shirley Kao ,Taiwan,food & beverage retailing,Food & Beverage 
Ipek Kirac ,Turkey,diversified,Diversified 
Carsten Koerl ,Germany,sports data,Sports 
Andrei Kosogov ,Russia,Banking,Energy 
John Krystynak ,United States,mobile games,Media & Entertainment 
John Kusuma ,Indonesia,banking,Finance & Investments 
Hartono Kweefanus ,Indonesia,food manufacturing,Food & Beverage 
Kwek Leng Peck ,Singapore,diversified,Diversified 
Kristo Käärmann ,Estonia,"payments, banking",Finance & Investments 
Guy Laliberté ,Canada,Cirque du Soleil,Media & Entertainment 
Lee Sang-ryul ,South Korea,chemicals,Manufacturing 
Lee Seung-gun ,South Korea,fintech,Technology 
Hongjing Li ,China,auto parts,Automotive 
Li Wanqiang ,China,smartphones,Technology 
Lu Hongyan ,China,online games,Media & Entertainment 
Dalong Lv ,China,telecom services,Telecom 
Carsten Maschmeyer ,Germany,finance services,Finance & Investments 
Todd McKinnon ,United States,software,Technology 
Rubens Menin Teixeira de Souza ,Brazil,"home building, banking",Diversified 
Lorinc Meszaros ,Hungary,diversified,Diversified 
Ulrich Mommert & family ,Austria,lighting,Automotive 
Park Kwan-ho ,South Korea,online games,Media & Entertainment 
George Pedersen ,United States,defense contractor,Manufacturing 
David Penaloza Alanis ,Mexico,toll roads,Construction & Engineering 
Stefan Pierer ,Austria,automotive,Automotive 
Murdaya Poo ,Indonesia,diversified,Diversified 
Michael Price ,United States,investments,Finance & Investments 
Leonid Radvinsky ,United States,e-commerce,Technology 
Megdet Rahimkulov & family ,Russia,investments,Finance & Investments 
Andrei Rappoport ,Russia,investments,Finance & Investments 
Dasari Uday Kumar Reddy ,India,cloud communications,Technology 
Helena Revoredo ,Spain,security services,Service 
Duke Reyes ,United States,beer distribution,Food & Beverage 
Nobutada Saji ,Japan,beverages,Food & Beverage 
Leonard Schleifer ,United States,pharmaceuticals,Healthcare 
Airat Shaimiev ,Russia,"refinery, chemicals",Energy 
Radik Shaimiev ,Russia,"refinery, chemicals",Energy 
Vijay Shekhar Sharma ,India,financial technology,Service 
Devi Shetty ,India,healthcare,Healthcare 
Shum Chiu Hung & family ,China,real estate,Real Estate 
Michael Steinhardt ,United States,hedge funds,Finance & Investments 
Petter Stordalen & family ,Norway,hotels,Service 
Winarko Sulistyo ,Indonesia,paper and pulp,Manufacturing 
Sun Huaiqing & family ,China,cosmetics,Fashion & Retail 
Luc Tack ,Belgium,"textile, chemicals",Manufacturing 
Lucio Tan ,Philippines,diversified,Diversified 
Yoshikazu Tanaka ,Japan,social network,Technology 
Stanley Tang ,United States,food delivery app,Technology 
Sam Tarascio ,Australia,real estate,Real Estate 
Alexander Tedja ,Indonesia,real estate,Real Estate 
Laurie Tisch ,United States,"insurance, NFL team",Diversified 
Steven Tisch ,United States,insurance,Diversified 
Stefania Triva ,Italy,microbiology,Healthcare 
Maria Grace Uy ,Philippines,telecom,Telecom 
Wim van der Leegte ,Netherlands,manufacturing,Manufacturing 
Thongma Vijitpongpun ,Thailand,real estate,Real Estate 
Jianfeng Wang & family ,China,auto parts,Automotive 
Wang Jilei ,China,logistics,Logistics 
Wang Junmin ,China,pharmaceuticals,Healthcare 
Wang Kunxiao ,China,oilfield equipment,Manufacturing 
Wang Zhentao & family ,China,vaccine & shoes,Healthcare 
J. Wayne Weaver ,United States,Shoes,Diversified 
Weng Xianding ,China,medical devices,Healthcare 
Horst Wortmann ,Germany,footwear,Fashion & Retail 
Wu Chung-yi ,Taiwan,manufacturing,Manufacturing 
Wu Li-gann ,Taiwan,electronic components,Manufacturing 
Wu Peifu & family ,China,plastic,Manufacturing 
Xiu Laigui ,China,pharmaceuticals,Healthcare 
Yeh Kuo-I ,Taiwan,manufacturing,Manufacturing 
Faxiang Yu ,China,"tourism, cultural industry",Media & Entertainment 
Zeng Chaolin ,China,Aluminium,Metals & Mining 
Zhang Tianyu ,China,telecommunications,Telecom 
Shusheng Zheng ,China,telecom,Telecom 
A. Jayson Adair ,United States,damaged cars,Automotive 
Joao Alves de Queiroz Filho ,Brazil,pharmaceuticals,Diversified 
Ryuji Arai ,Japan,retail,Fashion & Retail 
Sara Blakely ,United States,Spanx,Fashion & Retail 
Lloyd Blankfein ,United States,banking,Finance & Investments 
Henadiy Boholyubov ,Ukraine,"banking, investments",Diversified 
Caspar Callerström ,Sweden,financial services,Finance & Investments 
Kejian Cao ,China,air compressors,Manufacturing 
Turgay Ciner ,Turkey,diversified,Diversified 
Dai Lizhong ,China,medical testing,Healthcare 
Pedro de Godoy Bueno ,Brazil,health insurance,Healthcare 
Aydin Dogan ,Turkey,media,Media & Entertainment 
Wolfgang Egger ,Germany,real estate,Real Estate 
Gabriel Escarrer ,Spain,hotels,Service 
Richard Fairbank ,United States,banking,Finance & Investments 
Andy Fang ,United States,food delivery app,Technology 
Benedicte Find ,Denmark,medical devices,Healthcare 
Paul Fireman ,United States,Reebok,Fashion & Retail 
Donald Friese ,United States,manufacturing,Manufacturing 
Soichiro Fukutake ,Japan,education,Service 
Antonio Gallardo Ballart ,Spain,pharmaceuticals,Healthcare 
David Golub ,United States,private equity,Finance & Investments 
Guan Yihong ,China,restaurant,Food & Beverage 
Stelios Haji-Ioannou ,Cyprus,EasyJet,Service 
Mustafa Hamied ,India,pharmaceuticals,Healthcare 
Han Arming Hanafia ,Indonesia,data centers,Technology 
Ronnen Harary ,Canada,toys,Manufacturing 
David Helgason ,Iceland,game software,Technology 
Christian Herz ,Germany,coffee,Finance & Investments 
Michaela Herz ,Germany,coffee,Finance & Investments 
Eduardo Hochschild ,Peru,mining,Metals & Mining 
Hong Seok-joh ,South Korea,convenience stores,Fashion & Retail 
Huang Jiangji ,Hong Kong,smartphones,Technology 
Huang Xu ,China,semiconductor,Technology 
Subba Rao Jasti ,India,pharmaceuticals,Healthcare 
Long Jiang ,China,Manufacturing,Technology 
Jiang Xuefei & family ,China,printed circuit boards,Technology 
Jonas Kamprad ,Sweden,IKEA,Finance & Investments 
Mathias Kamprad ,Sweden,IKEA,Finance & Investments 
Peter Kamprad ,Sweden,IKEA,Finance & Investments 
Andrew Karam ,United States,mobile games,Media & Entertainment 
Samvel Karapetyan ,Russia,real estate,Construction & Engineering 
Alexander Karp ,United States,software firm,Technology 
Ke Guihua ,China,auto parts,Manufacturing 
Kim Jung-woong ,South Korea,cosmetics,Fashion & Retail 
Harry Klagsbrun ,Sweden,financial services,Finance & Investments 
Alexander Knauf ,Germany,building materials,Manufacturing 
Martin Knauf ,Germany,building materials,Manufacturing 
Robert Knauf ,Germany,building materials,Manufacturing 
Koh Wee Meng ,Singapore,"real estate, hotels",Real Estate 
Sergei Kolesnikov ,Russia,building materials,Manufacturing 
Andrei Komarov ,Russia,investments,Manufacturing 
Koo Bon-neung ,South Korea,electronics,Manufacturing 
Koo Bon-sik ,South Korea,LG,Technology 
Suresh Krishna ,India,auto parts,Automotive 
Nancy Lerner ,United States,"banking, credit cards",Finance & Investments 
Norma Lerner ,United States,banking,Finance & Investments 
Randolph Lerner ,United States,"banking, credit cards",Finance & Investments 
Li Shui-po ,Taiwan,Manufacturing,Manufacturing 
Li Tan ,China,pharmaceuticals,Healthcare 
Li Wenmei & family ,China,medical equipment,Healthcare 
Lim Hariyanto Wijaya Sarwono ,Indonesia,"palm oil, nickel mining",Energy 
Lin Jie & family ,China,pharmaceuticals,Healthcare 
Liu Chengyu & family ,China,power supply equipment,Manufacturing 
Lou Boliang ,United States,pharmaceuticals,Healthcare 
Lun Ruixiang & family ,China,real estate,Real Estate 
Lv Yongxiang ,China,magnetic switches,Manufacturing 
Ma Xiuhui ,China,LED lighting,Manufacturing 
Yasseen Mansour ,Egypt,diversified,Diversified 
Jorge Mas ,United States,Construction,Construction & Engineering 
Michael McCain ,Canada,packaged meats,Food & Beverage 
Gabriella Meister ,Germany,appliances,Manufacturing 
Ulrike Meister ,Germany,appliances,Manufacturing 
Jeffrey Michael & family ,United States,data management,Technology 
Soichiro Minami ,Japan,internet and software,Technology 
Bob Muglia ,United States,software,Technology 
Erik Must ,Norway,stock brokerage,Finance & Investments 
Kerr Neilson ,Australia,Investments,Finance & Investments 
John Oyler ,United States,biotech,Healthcare 
Park Hyeon-joo ,South Korea,mutual funds,Finance & Investments 
Jose Isaac Peres & family ,Brazil,shopping malls,Real Estate 
Catherine Phillips ,Canada,investments,Finance & Investments 
John Phillips ,Canada,investments,Finance & Investments 
Pu Zhongjie & family ,China,medical equipment,Healthcare 
Qian Xiaojun ,China,IT,Technology 
Anton Rabie ,Canada,toys,Manufacturing 
Igor Rybakov ,Russia,building materials,Manufacturing 
K. Rai Sahi ,Canada,real estate,Real Estate 
"Karl Scheufele, III. & family ",Switzerland,jewelry,Fashion & Retail 
Steven Schuurman ,Netherlands,software,Technology 
Shao Zengming ,China,diamonds,Manufacturing 
Analjit Singh ,India,diversified,Diversified 
Kavita Singhania ,India,cement,Manufacturing 
Michael S. Smith ,United States,liquefied natural gas,Energy 
Scott Smith ,United States,cloud computing,Technology 
Ashok Soota ,India,software services,Technology 
Michael Spencer ,United Kingdom,stock exchange,Finance & Investments 
Venu Srinivasan ,India,two-wheelers,Automotive 
Dirk Stroeer ,Germany,advertising,Media & Entertainment 
Susanto Suwarto ,Indonesia,media,Media & Entertainment 
Xiuguo Tang ,China,manufacturing,Manufacturing 
Mehmet Sinan Tara ,Turkey,construction,Construction & Engineering 
Robert Toll ,United States,home building,Real Estate 
Surin Upatkoon ,Thailand,"telecom, lotteries, insurance",Diversified 
Sunil Vachani ,India,electronics,Manufacturing 
Murat Vargi ,Turkey,telecom,Telecom 
Pongsak Viddayakorn ,Thailand,hospitals,Healthcare 
Wang Linxiang ,China,cashmere,Fashion & Retail 
Wang Shumin ,China,manufacturing,Manufacturing 
Richard Warke ,Canada,Mining,Metals & Mining 
Anne Werninghaus ,Brazil,industrial machinery,Manufacturing 
Allan Wong ,Hong Kong,electronics,Manufacturing 
Chaoqun Wu ,China,chemicals,Manufacturing 
Wu Yonghua ,China,apparel,Fashion & Retail 
Wu Zhenxing ,China,soy sauce,Food & Beverage 
Franziska Wuerbser ,Germany,kitchen appliances,Manufacturing 
